Date,Day,Time,Weather,Event,Train_Arrival,Waiting_Passengers
2023-06-07,3,08:50,2,0,0,37
2023-06-07,3,08:55,4,1,0,16
2023-06-07,3,09:00,2,0,0,28
2023-06-07,3,09:05,4,0,0,33
2023-06-08,4,10:30,4,1,0,79
2023-06-08,4,10:40,4,0,0,16
2023-06-08,4,10:50,3,0,0,11
2023-06-08,4,11:00,4,1,0,74
2023-06-08,4,11:10,4,1,1,126
2023-06-08,4,11:20,1,1,1,88
2023-06-08,4,11:30,2,0,0,21
2023-06-08,4,12:50,2,0,0,52
2023-06-08,4,13:10,4,0,0,46
2023-06-08,4,13:30,3,1,0,38
2023-06-08,4,13:40,4,0,0,41
2023-06-08,4,14:00,2,0,1,47
2023-06-08,4,14:10,1,1,1,138
2023-06-08,4,14:20,3,0,1,86
2023-06-08,4,14:30,3,0,0,16
2023-06-08,4,15:00,3,0,0,29
2023-06-08,4,16:00,4,0,0,13
2023-06-08,4,17:00,4,1,0,6
2023-06-08,4,17:20,1,0,0,47
2023-06-08,4,17:40,4,0,0,24
2023-06-08,4,07:50,4,0,1,99
2023-06-08,4,07:55,3,0,0,19
2023-06-08,4,08:00,4,0,1,90
2023-06-08,4,08:05,2,0,1,50
2023-06-08,4,08:10,2,1,1,124
2023-06-08,4,08:15,2,0,1,165
2023-06-08,4,08:20,3,0,1,135
2023-06-08,4,08:25,1,0,1,94
2023-06-08,4,08:30,4,0,1,74
2023-06-08,4,08:35,2,0,1,142
2023-06-08,4,08:40,4,1,1,217
2023-06-08,4,08:45,1,1,1,67
2023-06-08,4,08:50,3,0,0,46
2023-06-08,4,08:55,3,0,0,13
2023-06-08,4,09:00,2,1,0,64
2023-06-08,4,09:05,3,0,0,31
2023-06-09,5,10:30,3,0,0,57
2023-06-09,5,10:50,2,1,0,14
2023-06-09,5,11:00,4,0,0,49
2023-06-09,5,11:10,3,0,1,84
2023-06-09,5,11:20,3,1,1,51
2023-06-09,5,11:30,1,0,0,44
2023-06-09,5,12:50,3,0,0,19
2023-06-09,5,13:10,3,1,0,27
2023-06-09,5,13:40,1,0,0,62
2023-06-09,5,14:00,2,0,1,79
2023-06-09,5,14:10,2,0,1,101
2023-06-09,5,14:20,2,1,1,82
2023-06-09,5,14:30,2,0,0,24
2023-06-09,5,17:00,4,1,0,21
2023-06-09,5,17:20,4,0,0,16
2023-06-09,5,17:40,2,0,0,14
2023-06-09,5,07:50,1,1,1,104
2023-06-09,5,08:00,1,1,1,90
2023-06-09,5,08:10,1,0,1,46
2023-06-09,5,08:15,4,1,1,133
2023-06-09,5,08:20,1,0,1,181
2023-06-09,5,08:25,4,1,1,169
2023-06-09,5,08:30,3,0,1,135
2023-06-09,5,08:35,3,0,1,109
2023-06-09,5,08:40,3,1,1,110
2023-06-09,5,08:50,2,0,0,29
2023-06-09,5,09:05,2,0,0,28
2023-06-12,1,10:30,2,1,0,58
2023-06-12,1,10:50,4,0,0,34
2023-06-12,1,11:00,1,0,0,61
2023-06-12,1,11:10,1,1,1,102
2023-06-12,1,11:20,3,0,1,60
2023-06-12,1,11:30,2,0,0,19
2023-06-12,1,12:50,1,0,0,25
2023-06-12,1,13:10,3,1,0,46
2023-06-12,1,13:40,2,1,0,61
2023-06-12,1,14:00,2,1,1,52
2023-06-12,1,14:10,3,1,1,87
2023-06-12,1,14:20,2,0,1,41
2023-06-12,1,14:30,4,0,0,14
2023-06-12,1,17:00,2,0,0,35
2023-06-12,1,17:20,4,1,0,33
2023-06-12,1,17:40,4,0,0,11
2023-06-12,1,07:50,3,0,1,69
2023-06-12,1,08:00,3,1,1,19
2023-06-12,1,08:10,1,1,1,72
2023-06-12,1,08:15,4,1,1,193
2023-06-12,1,08:20,4,0,1,111
2023-06-12,1,08:25,2,0,1,165
2023-06-12,1,08:30,1,0,1,72
2023-06-12,1,08:35,1,0,1,164
2023-06-12,1,08:40,1,0,1,169
2023-06-12,1,08:50,1,1,0,55
2023-06-12,1,09:05,1,1,0,51
2023-06-13,2,10:30,2,0,0,32
2023-06-13,2,10:40,1,0,0,54
2023-06-13,2,10:50,4,0,0,59
2023-06-13,2,11:00,3,0,0,56
2023-06-13,2,11:10,4,0,1,95
2023-06-13,2,11:20,1,0,1,42
2023-06-13,2,11:30,2,0,0,21
2023-06-13,2,12:50,3,0,0,12
2023-06-13,2,13:10,4,1,0,56
2023-06-13,2,13:30,4,1,0,29
2023-06-13,2,13:40,4,0,0,66
2023-06-13,2,14:00,3,1,1,92
2023-06-13,2,14:10,2,1,1,93
2023-06-13,2,14:20,2,1,1,91
2023-06-13,2,14:30,4,1,0,20
2023-06-13,2,15:00,1,1,0,23
2023-06-13,2,16:00,2,1,0,22
2023-06-13,2,17:00,1,0,0,19
2023-06-13,2,17:20,4,1,0,53
2023-06-13,2,17:40,1,0,0,34
2023-06-13,2,07:50,2,0,1,70
2023-06-13,2,07:55,4,0,0,28
2023-06-13,2,08:00,4,0,1,34
2023-06-13,2,08:05,4,0,1,60
2023-06-13,2,08:10,4,0,1,79
2023-06-13,2,08:15,2,0,1,134
2023-06-13,2,08:20,3,1,1,100
2023-06-13,2,08:25,2,0,1,86
2023-06-13,2,08:30,4,0,1,173
2023-06-13,2,08:35,3,0,1,157
2023-06-13,2,08:40,2,0,1,115
2023-06-13,2,08:45,3,1,1,82
2023-06-13,2,08:50,3,1,0,37
2023-06-13,2,08:55,3,1,0,43
2023-06-13,2,09:00,2,1,0,27
2023-06-13,2,09:05,1,1,0,52
2023-06-14,3,10:30,1,0,0,37
2023-06-14,3,10:40,4,1,0,72
2023-06-14,3,10:50,4,1,0,83
2023-06-14,3,11:00,1,1,0,86
2023-06-14,3,11:10,2,0,1,63
2023-06-14,3,11:20,2,0,1,72
2023-06-14,3,11:30,3,1,0,17
2023-06-14,3,12:50,2,1,0,25
2023-06-14,3,13:10,1,1,0,51
2023-06-14,3,13:30,4,0,0,21
2023-06-14,3,13:40,1,1,0,46
2023-06-14,3,14:00,2,1,1,52
2023-06-14,3,14:10,3,1,1,87
2023-06-14,3,14:20,1,1,1,80
2023-06-14,3,14:30,1,1,0,52
2023-06-14,3,15:00,2,0,0,5
2023-06-14,3,16:00,2,0,0,40
2023-06-14,3,17:00,4,1,0,31
2023-06-14,3,17:20,2,0,0,14
2023-06-14,3,17:40,1,0,0,17
2023-06-14,3,07:50,1,0,1,86
2023-06-14,3,07:55,3,0,0,17
2023-06-14,3,08:00,2,1,1,65
2023-06-14,3,08:05,2,0,1,92
2023-06-14,3,08:10,4,1,1,115
2023-06-14,3,08:15,1,1,1,205
2023-06-14,3,08:20,1,0,1,173
2023-06-14,3,08:25,1,1,1,101
2023-06-14,3,08:30,2,0,1,117
2023-06-14,3,08:35,3,0,1,109
2023-06-14,3,08:40,1,1,1,225
2023-06-14,3,08:45,1,0,1,31
2023-06-14,3,08:50,3,0,0,47
2023-06-14,3,08:55,4,0,0,27
2023-06-14,3,09:00,3,1,0,17
2023-06-14,3,09:05,4,0,0,37
2023-06-15,4,10:30,3,0,0,36
2023-06-15,4,10:40,2,0,0,33
2023-06-15,4,10:50,1,1,0,33
2023-06-15,4,11:00,4,0,0,53
2023-06-15,4,11:10,2,0,1,90
2023-06-15,4,11:20,1,1,1,46
2023-06-15,4,11:30,4,1,0,52
2023-06-15,4,12:50,4,0,0,24
2023-06-15,4,13:10,1,0,0,14
2023-06-15,4,13:30,2,1,0,34
2023-06-15,4,13:40,3,0,0,13
2023-06-15,4,14:00,3,0,1,83
2023-06-15,4,14:10,2,1,1,107
2023-06-15,4,14:20,2,0,1,49
2023-06-15,4,14:30,1,0,0,48
2023-06-15,4,15:00,1,1,0,25
2023-06-15,4,16:00,2,0,0,11
2023-06-15,4,17:00,3,0,0,10
2023-06-15,4,17:20,3,0,0,36
2023-06-15,4,17:40,3,1,0,20
2023-06-15,4,07:50,2,0,1,29
2023-06-15,4,07:55,2,0,0,16
2023-06-15,4,08:00,4,1,1,83
2023-06-15,4,08:05,1,1,1,27
2023-06-15,4,08:10,1,0,1,113
2023-06-15,4,08:15,3,1,1,165
2023-06-15,4,08:20,2,0,1,83
2023-06-15,4,08:25,2,0,1,115
2023-06-15,4,08:30,3,0,1,79
2023-06-15,4,08:35,3,1,1,191
2023-06-15,4,08:40,1,1,1,86
2023-06-15,4,08:45,4,0,1,122
2023-06-15,4,08:50,4,0,0,27
2023-06-15,4,08:55,3,0,0,34
2023-06-15,4,09:00,2,0,0,17
2023-06-15,4,09:05,4,1,0,19
2023-06-16,5,10:30,3,1,0,37
2023-06-16,5,10:50,3,1,0,38
2023-06-16,5,11:00,3,0,0,36
2023-06-16,5,11:10,1,0,1,59
2023-06-16,5,11:20,4,1,1,78
2023-06-16,5,11:30,2,1,0,16
2023-06-16,5,12:50,3,1,0,46
2023-06-16,5,13:10,4,0,0,43
2023-06-16,5,13:40,2,0,0,18
2023-06-16,5,14:00,3,0,1,62
2023-06-16,5,14:10,4,0,1,70
2023-06-16,5,14:20,2,0,1,90
2023-06-16,5,14:30,1,0,0,31
2023-06-16,5,17:00,1,1,0,12
2023-06-16,5,17:20,3,1,0,51
2023-06-16,5,17:40,1,1,0,17
2023-06-16,5,07:50,2,1,1,48
2023-06-16,5,08:00,1,0,1,22
2023-06-16,5,08:10,1,1,1,92
2023-06-16,5,08:15,2,0,1,111
2023-06-16,5,08:20,4,1,1,166
2023-06-16,5,08:25,4,1,1,187
2023-06-16,5,08:30,4,1,1,115
2023-06-16,5,08:35,2,1,1,136
2023-06-16,5,08:40,3,0,1,99
2023-06-16,5,08:50,4,1,0,35
2023-06-16,5,09:05,3,1,0,29
2023-06-19,1,10:30,1,0,0,14
2023-06-19,1,10:50,3,1,0,28
2023-06-19,1,11:00,2,0,0,42
2023-06-19,1,11:10,2,1,1,64
2023-06-19,1,11:20,3,0,1,75
2023-06-19,1,11:30,1,0,0,22
2023-06-19,1,12:50,1,1,0,40
2023-06-19,1,13:10,4,1,0,50
2023-06-19,1,13:40,4,0,0,34
2023-06-19,1,14:00,3,0,1,76
2023-06-19,1,14:10,4,1,1,77
2023-06-19,1,14:20,3,0,1,69
2023-06-19,1,14:30,1,1,0,57
2023-06-19,1,17:00,1,1,0,5
2023-06-19,1,17:20,4,1,0,52
2023-06-19,1,17:40,4,1,0,26
2023-06-19,1,07:50,2,1,1,57
2023-06-19,1,08:00,1,0,1,41
2023-06-19,1,08:10,2,0,1,69
2023-06-19,1,08:15,1,1,1,153
2023-06-19,1,08:20,4,1,1,121
2023-06-19,1,08:25,4,1,1,196
2023-06-19,1,08:30,4,1,1,112
2023-06-19,1,08:35,3,1,1,160
2023-06-19,1,08:40,2,1,1,163
2023-06-19,1,08:50,1,0,0,32
2023-06-19,1,09:05,1,1,0,19
2023-06-20,2,10:30,4,1,0,67
2023-06-20,2,10:40,1,1,0,17
2023-06-20,2,10:50,2,0,0,46
2023-06-20,2,11:00,4,1,0,72
2023-06-20,2,11:10,3,0,1,90
2023-06-20,2,11:20,4,1,1,49
2023-06-20,2,11:30,4,0,0,18
2023-06-20,2,12:50,2,0,0,18
2023-06-20,2,13:10,3,1,0,31
2023-06-20,2,13:30,2,0,0,27
2023-06-20,2,13:40,1,1,0,38
2023-06-20,2,14:00,2,0,1,66
2023-06-20,2,14:10,3,1,1,74
2023-06-20,2,14:20,2,1,1,58
2023-06-20,2,14:30,1,0,0,26
2023-06-20,2,15:00,3,1,0,30
2023-06-20,2,16:00,1,1,0,12
2023-06-20,2,17:00,1,0,0,36
2023-06-20,2,17:20,2,0,0,32
2023-06-20,2,17:40,2,1,0,39
2023-06-20,2,07:50,3,1,1,31
2023-06-20,2,07:55,3,1,0,55
2023-06-20,2,08:00,4,0,1,36
2023-06-20,2,08:05,2,0,1,72
2023-06-20,2,08:10,2,0,1,38
2023-06-20,2,08:15,1,0,1,125
2023-06-20,2,08:20,2,1,1,98
2023-06-20,2,08:25,1,1,1,211
2023-06-20,2,08:30,1,0,1,89
2023-06-20,2,08:35,3,1,1,138
2023-06-20,2,08:40,2,1,1,110
2023-06-20,2,08:45,2,1,1,131
2023-06-20,2,08:50,4,0,0,24
2023-06-20,2,08:55,1,0,0,18
2023-06-20,2,09:00,2,0,0,29
2023-06-20,2,09:05,3,0,0,14
2023-06-21,3,10:30,3,0,0,57
2023-06-21,3,10:40,3,1,0,30
2023-06-21,3,10:50,2,1,0,51
2023-06-21,3,11:00,2,1,0,41
2023-06-21,3,11:10,3,0,1,95
2023-06-21,3,11:20,4,1,1,92
2023-06-21,3,11:30,4,0,0,22
2023-06-21,3,12:50,2,0,0,52
2023-06-21,3,13:10,3,1,0,42
2023-06-21,3,13:30,1,0,0,28
2023-06-21,3,13:40,4,1,0,24
2023-06-21,3,14:00,4,1,1,72
2023-06-21,3,14:10,2,1,1,67
2023-06-21,3,14:20,2,1,1,109
2023-06-21,3,14:30,4,0,0,29
2023-06-21,3,15:00,2,1,0,16
2023-06-21,3,16:00,2,0,0,13
2023-06-21,3,17:00,3,1,0,34
2023-06-21,3,17:20,1,0,0,51
2023-06-21,3,17:40,4,1,0,14
2023-06-21,3,07:50,2,0,1,28
2023-06-21,3,07:55,3,1,0,13
2023-06-21,3,08:00,3,1,1,22
2023-06-21,3,08:05,1,0,1,54
2023-06-21,3,08:10,3,0,1,29
2023-06-21,3,08:15,3,0,1,121
2023-06-21,3,08:20,1,0,1,188
2023-06-21,3,08:25,2,1,1,141
2023-06-21,3,08:30,3,1,1,107
2023-06-21,3,08:35,4,1,1,112
2023-06-21,3,08:40,3,1,1,181
2023-06-21,3,08:45,3,0,1,98
2023-06-21,3,08:50,3,0,0,38
2023-06-21,3,08:55,2,1,0,61
2023-06-21,3,09:00,2,1,0,46
2023-06-21,3,09:05,1,1,0,45
2023-06-22,4,10:30,4,1,0,32
2023-06-22,4,10:40,4,0,0,35
2023-06-22,4,10:50,1,1,0,40
2023-06-22,4,11:00,4,1,0,68
2023-06-22,4,11:10,2,0,1,68
2023-06-22,4,11:20,4,0,1,45
2023-06-22,4,11:30,3,1,0,17
2023-06-22,4,12:50,2,1,0,56
2023-06-22,4,13:10,2,0,0,25
2023-06-22,4,13:30,1,0,0,24
2023-06-22,4,13:40,1,1,0,67
2023-06-22,4,14:00,3,1,1,77
2023-06-22,4,14:10,2,0,1,94
2023-06-22,4,14:20,3,1,1,58
2023-06-22,4,14:30,3,1,0,15
2023-06-22,4,15:00,2,1,0,5
2023-06-22,4,16:00,1,1,0,18
2023-06-22,4,17:00,3,1,0,16
2023-06-22,4,17:20,4,0,0,56
2023-06-22,4,17:40,4,1,0,18
2023-06-22,4,07:50,2,1,1,97
2023-06-22,4,07:55,4,0,0,34
2023-06-22,4,08:00,2,0,1,53
2023-06-22,4,08:05,3,1,1,22
2023-06-22,4,08:10,3,1,1,66
2023-06-22,4,08:15,1,1,1,115
2023-06-22,4,08:20,4,0,1,84
2023-06-22,4,08:25,2,1,1,120
2023-06-22,4,08:30,3,1,1,131
2023-06-22,4,08:35,2,0,1,88
2023-06-22,4,08:40,2,1,1,100
2023-06-22,4,08:45,4,1,1,92
2023-06-22,4,08:50,1,0,0,29
2023-06-22,4,08:55,3,1,0,12
2023-06-22,4,09:00,2,1,0,45
2023-06-22,4,09:05,3,0,0,24
2023-06-23,5,10:30,1,1,0,67
2023-06-23,5,10:50,1,0,0,69
2023-06-23,5,11:00,4,0,0,54
2023-06-23,5,11:10,4,1,1,99
2023-06-23,5,11:20,4,0,1,85
2023-06-23,5,11:30,4,0,0,19
2023-06-23,5,12:50,1,1,0,27
2023-06-23,5,13:10,1,0,0,60
2023-06-23,5,13:40,4,1,0,60
2023-06-23,5,14:00,2,0,1,64
2023-06-23,5,14:10,2,1,1,104
2023-06-23,5,14:20,1,0,1,64
2023-06-23,5,14:30,2,1,0,42
2023-06-23,5,17:00,1,0,0,30
2023-06-23,5,17:20,2,0,0,49
2023-06-23,5,17:40,3,0,0,32
2023-06-23,5,07:50,2,0,1,26
2023-06-23,5,08:00,2,1,1,82
2023-06-23,5,08:10,3,0,1,62
2023-06-23,5,08:15,1,1,1,139
2023-06-23,5,08:20,2,0,1,88
2023-06-23,5,08:25,4,1,1,98
2023-06-23,5,08:30,3,1,1,126
2023-06-23,5,08:35,3,1,1,141
2023-06-23,5,08:40,3,0,1,123
2023-06-23,5,08:50,1,1,0,38
2023-06-23,5,09:05,4,0,0,31
2023-06-26,1,10:30,1,0,0,54
2023-06-26,1,10:50,3,1,0,56
2023-06-26,1,11:00,3,1,0,56
2023-06-26,1,11:10,3,0,1,60
2023-06-26,1,11:20,3,0,1,51
2023-06-26,1,11:30,4,1,0,37
2023-06-26,1,12:50,2,0,0,38
2023-06-26,1,13:10,4,1,0,80
2023-06-26,1,13:40,1,1,0,40
2023-06-26,1,14:00,2,1,1,72
2023-06-26,1,14:10,2,1,1,115
2023-06-26,1,14:20,2,0,1,41
2023-06-26,1,14:30,4,1,0,56
2023-06-26,1,17:00,4,1,0,16
2023-06-26,1,17:20,4,1,0,55
2023-06-26,1,17:40,2,1,0,34
2023-06-26,1,07:50,2,1,1,16
2023-06-26,1,08:00,2,0,1,33
2023-06-26,1,08:10,4,1,1,87
2023-06-26,1,08:15,4,1,1,220
2023-06-26,1,08:20,1,0,1,115
2023-06-26,1,08:25,2,1,1,146
2023-06-26,1,08:30,4,1,1,163
2023-06-26,1,08:35,2,0,1,94
2023-06-26,1,08:40,2,1,1,118
2023-06-26,1,08:50,1,1,0,67
2023-06-26,1,09:05,3,0,0,34
2023-06-27,2,10:30,1,0,0,41
2023-06-27,2,10:40,3,0,0,55
2023-06-27,2,10:50,4,1,0,49
2023-06-27,2,11:00,2,1,0,63
2023-06-27,2,11:10,1,1,1,118
2023-06-27,2,11:20,4,1,1,90
2023-06-27,2,11:30,4,0,0,39
2023-06-27,2,12:50,1,1,0,66
2023-06-27,2,13:10,1,0,0,33
2023-06-27,2,13:30,4,0,0,48
2023-06-27,2,13:40,2,0,0,14
2023-06-27,2,14:00,3,1,1,80
2023-06-27,2,14:10,1,0,1,121
2023-06-27,2,14:20,4,1,1,115
2023-06-27,2,14:30,1,0,0,20
2023-06-27,2,15:00,3,0,0,41
2023-06-27,2,16:00,4,0,0,14
2023-06-27,2,17:00,2,1,0,23
2023-06-27,2,17:20,3,1,0,29
2023-06-27,2,17:40,1,1,0,53
2023-06-27,2,07:50,1,0,1,40
2023-06-27,2,07:55,1,0,0,21
2023-06-27,2,08:00,3,1,1,49
2023-06-27,2,08:05,4,1,1,123
2023-06-27,2,08:10,1,1,1,92
2023-06-27,2,08:15,3,0,1,133
2023-06-27,2,08:20,3,0,1,63
2023-06-27,2,08:25,4,1,1,199
2023-06-27,2,08:30,3,1,1,126
2023-06-27,2,08:35,2,0,1,69
2023-06-27,2,08:40,2,0,1,144
2023-06-27,2,08:45,2,1,1,45
2023-06-27,2,08:50,2,0,0,49
2023-06-27,2,08:55,1,1,0,59
2023-06-27,2,09:00,1,0,0,42
2023-06-27,2,09:05,1,0,0,43
2023-06-28,3,10:30,4,1,0,49
2023-06-28,3,10:40,4,0,0,43
2023-06-28,3,10:50,1,0,0,60
2023-06-28,3,11:00,2,0,0,50
2023-06-28,3,11:10,1,0,1,86
2023-06-28,3,11:20,1,1,1,97
2023-06-28,3,11:30,4,1,0,16
2023-06-28,3,12:50,4,1,0,33
2023-06-28,3,13:10,3,1,0,26
2023-06-28,3,13:30,2,0,0,10
2023-06-28,3,13:40,2,1,0,36
2023-06-28,3,14:00,4,1,1,122
2023-06-28,3,14:10,3,1,1,109
2023-06-28,3,14:20,3,0,1,77
2023-06-28,3,14:30,2,0,0,27
2023-06-28,3,15:00,4,1,0,19
2023-06-28,3,16:00,1,1,0,25
2023-06-28,3,17:00,2,0,0,31
2023-06-28,3,17:20,3,1,0,66
2023-06-28,3,17:40,1,0,0,34
2023-06-28,3,07:50,2,1,1,92
2023-06-28,3,07:55,3,1,0,49
2023-06-28,3,08:00,4,0,1,59
2023-06-28,3,08:05,3,1,1,35
2023-06-28,3,08:10,4,1,1,103
2023-06-28,3,08:15,4,1,1,157
2023-06-28,3,08:20,2,1,1,183
2023-06-28,3,08:25,3,0,1,67
2023-06-28,3,08:30,4,1,1,160
2023-06-28,3,08:35,2,1,1,166
2023-06-28,3,08:40,4,0,1,136
2023-06-28,3,08:45,2,0,1,18
2023-06-28,3,08:50,1,0,0,26
2023-06-28,3,08:55,4,1,0,77
2023-06-28,3,09:00,4,0,0,61
2023-06-28,3,09:05,3,0,0,30
2023-06-29,4,10:30,4,0,0,68
2023-06-29,4,10:40,3,0,0,33
2023-06-29,4,10:50,1,0,0,47
2023-06-29,4,11:00,4,1,0,60
2023-06-29,4,11:10,2,0,1,68
2023-06-29,4,11:20,4,1,1,109
2023-06-29,4,11:30,4,1,0,56
2023-06-29,4,12:50,3,1,0,25
2023-06-29,4,13:10,3,0,0,17
2023-06-29,4,13:30,4,1,0,77
2023-06-29,4,13:40,3,0,0,48
2023-06-29,4,14:00,2,1,1,82
2023-06-29,4,14:10,4,0,1,85
2023-06-29,4,14:20,3,1,1,93
2023-06-29,4,14:30,3,0,0,19
2023-06-29,4,15:00,2,1,0,20
2023-06-29,4,16:00,1,0,0,22
2023-06-29,4,17:00,3,0,0,17
2023-06-29,4,17:20,1,0,0,58
2023-06-29,4,17:40,4,1,0,50
2023-06-29,4,07:50,1,1,1,48
2023-06-29,4,07:55,3,0,0,53
2023-06-29,4,08:00,2,1,1,30
2023-06-29,4,08:05,1,0,1,102
2023-06-29,4,08:10,1,1,1,113
2023-06-29,4,08:15,1,1,1,168
2023-06-29,4,08:20,3,1,1,122
2023-06-29,4,08:25,1,1,1,199
2023-06-29,4,08:30,4,1,1,136
2023-06-29,4,08:35,2,1,1,95
2023-06-29,4,08:40,4,1,1,139
2023-06-29,4,08:45,4,0,1,94
2023-06-29,4,08:50,1,1,0,60
2023-06-29,4,08:55,2,0,0,40
2023-06-29,4,09:00,4,0,0,33
2023-06-29,4,09:05,4,0,0,35
2023-06-30,5,10:30,4,1,0,33
2023-06-30,5,10:50,3,1,0,66
2023-06-30,5,11:00,1,0,0,47
2023-06-30,5,11:10,3,0,1,55
2023-06-30,5,11:20,2,0,1,78
2023-06-30,5,11:30,4,0,0,30
2023-06-30,5,12:50,1,0,0,62
2023-06-30,5,13:10,2,0,0,54
2023-06-30,5,13:40,4,1,0,72
2023-06-30,5,14:00,4,0,1,52
2023-06-30,5,14:10,4,1,1,144
2023-06-30,5,14:20,4,1,1,82
2023-06-30,5,14:30,4,0,0,34
2023-06-30,5,17:00,3,1,0,33
2023-06-30,5,17:20,2,1,0,14
2023-06-30,5,17:40,3,1,0,28
2023-06-30,5,07:50,2,1,1,85
2023-06-30,5,08:00,4,0,1,49
2023-06-30,5,08:10,3,1,1,66
2023-06-30,5,08:15,1,0,1,154
2023-06-30,5,08:20,4,1,1,124
2023-06-30,5,08:25,4,1,1,142
2023-06-30,5,08:30,3,1,1,126
2023-06-30,5,08:35,4,0,1,146
2023-06-30,5,08:40,2,1,1,166
2023-06-30,5,08:50,1,0,0,29
2023-06-30,5,09:05,3,1,0,37
2023-09-01,5,10:30,2,0,0,20
2023-09-01,5,10:50,1,0,0,62
2023-09-01,5,11:00,2,1,0,63
2023-09-01,5,11:10,2,0,1,84
2023-09-01,5,11:20,1,0,1,73
2023-09-01,5,11:30,4,0,0,17
2023-09-01,5,12:50,3,1,0,60
2023-09-01,5,13:10,2,0,0,22
2023-09-01,5,13:40,2,1,0,70
2023-09-01,5,14:00,3,1,1,75
2023-09-01,5,14:10,1,1,1,90
2023-09-01,5,14:20,1,1,1,62
2023-09-01,5,14:30,1,1,0,28
2023-09-01,5,17:00,2,1,0,30
2023-09-01,5,17:20,3,0,0,57
2023-09-01,5,17:40,3,0,0,28
2023-09-01,5,07:50,4,1,1,39
2023-09-01,5,08:00,2,0,1,33
2023-09-01,5,08:10,1,0,1,123
2023-09-01,5,08:15,3,1,1,110
2023-09-01,5,08:20,2,1,1,161
2023-09-01,5,08:25,2,1,1,186
2023-09-01,5,08:30,1,1,1,115
2023-09-01,5,08:35,1,1,1,113
2023-09-01,5,08:40,1,0,1,132
2023-09-01,5,08:50,2,0,0,42
2023-09-01,5,09:05,1,0,0,36
2023-09-04,1,10:30,3,0,0,12
2023-09-04,1,10:50,1,1,0,17
2023-09-04,1,11:00,4,0,0,48
2023-09-04,1,11:10,4,0,1,93
2023-09-04,1,11:20,2,1,1,64
2023-09-04,1,11:30,1,1,0,14
2023-09-04,1,12:50,2,0,0,56
2023-09-04,1,13:10,2,0,0,58
2023-09-04,1,13:40,3,1,0,15
2023-09-04,1,14:00,4,0,1,69
2023-09-04,1,14:10,2,0,1,83
2023-09-04,1,14:20,3,1,1,80
2023-09-04,1,14:30,4,0,0,43
2023-09-04,1,17:00,1,0,0,14
2023-09-04,1,17:20,2,1,0,49
2023-09-04,1,17:40,3,0,0,29
2023-09-04,1,07:50,1,0,1,82
2023-09-04,1,08:00,2,0,1,22
2023-09-04,1,08:10,3,0,1,65
2023-09-04,1,08:15,2,1,1,75
2023-09-04,1,08:20,2,0,1,123
2023-09-04,1,08:25,2,0,1,115
2023-09-04,1,08:30,4,0,1,153
2023-09-04,1,08:35,3,0,1,153
2023-09-04,1,08:40,2,0,1,86
2023-09-04,1,08:50,3,1,0,43
2023-09-04,1,09:05,2,1,0,12
2023-09-05,2,10:30,3,1,0,52
2023-09-05,2,10:40,1,0,0,64
2023-09-05,2,10:50,4,0,0,68
2023-09-05,2,11:00,1,0,0,51
2023-09-05,2,11:10,2,0,1,60
2023-09-05,2,11:20,4,1,1,107
2023-09-05,2,11:30,1,0,0,33
2023-09-05,2,12:50,4,1,0,69
2023-09-05,2,13:10,2,0,0,36
2023-09-05,2,13:30,1,0,0,52
2023-09-05,2,13:40,1,1,0,44
2023-09-05,2,14:00,4,0,1,72
2023-09-05,2,14:10,3,0,1,77
2023-09-05,2,14:20,3,0,1,82
2023-09-05,2,14:30,1,1,0,17
2023-09-05,2,15:00,2,0,0,36
2023-09-05,2,16:00,2,1,0,22
2023-09-05,2,17:00,3,1,0,45
2023-09-05,2,17:20,1,1,0,17
2023-09-05,2,17:40,2,1,0,38
2023-09-05,2,07:50,2,0,1,51
2023-09-05,2,07:55,4,0,0,57
2023-09-05,2,08:00,2,0,1,28
2023-09-05,2,08:05,2,1,1,74
2023-09-05,2,08:10,2,1,1,85
2023-09-05,2,08:15,4,1,1,154
2023-09-05,2,08:20,2,0,1,163
2023-09-05,2,08:25,2,1,1,178
2023-09-05,2,08:30,3,1,1,169
2023-09-05,2,08:35,1,0,1,120
2023-09-05,2,08:40,2,1,1,138
2023-09-05,2,08:45,1,1,1,35
2023-09-05,2,08:50,2,0,0,26
2023-09-05,2,08:55,1,0,0,23
2023-09-05,2,09:00,4,1,0,67
2023-09-05,2,09:05,2,1,0,18
2023-09-06,3,10:30,3,0,0,57
2023-09-06,3,10:40,3,1,0,63
2023-09-06,3,10:50,1,1,0,30
2023-09-06,3,11:00,2,1,0,59
2023-09-06,3,11:10,3,1,1,59
2023-09-06,3,11:20,4,1,1,59
2023-09-06,3,11:30,2,0,0,11
2023-09-06,3,12:50,3,0,0,45
2023-09-06,3,13:10,1,1,0,34
2023-09-06,3,13:30,1,0,0,35
2023-09-06,3,13:40,2,0,0,45
2023-09-06,3,14:00,4,0,1,57
2023-09-06,3,14:10,1,1,1,128
2023-09-06,3,14:20,3,1,1,74
2023-09-06,3,14:30,4,1,0,56
2023-09-06,3,15:00,3,1,0,42
2023-09-06,3,16:00,1,1,0,22
2023-09-06,3,17:00,4,1,0,38
2023-09-06,3,17:20,3,1,0,38
2023-09-06,3,17:40,3,0,0,19
2023-09-06,3,07:50,1,0,1,22
2023-09-06,3,07:55,4,1,0,84
